0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
no,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Divorced,Craft-repair,Unmarried,White,Female,yes,yes,yes,Cuba,-1.0
no,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Other-service,Husband,Black,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Some-college,yes,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,5th-6th,no,Married-civ-spouse,Other-service,Husband,White,Male,yes,yes,yes,Mexico,-1.0
no,Private,yes,11th,no,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,Bachelors,yes,Separated,Prof-specialty,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
no,?,no,10th,no,Never-married,?,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,no,United-States,-1.0
no,State-gov,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Assoc-acdm,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,State-gov,no,1st-4th,no,Widowed,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,11th,no,Never-married,Machine-op-inspct,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,State-gov,no,Bachelors,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-acdm,yes,Never-married,Prof-specialty,Unmarried,Black,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,Masters,yes,Widowed,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,State-gov,no,HS-grad,no,Divorced,Exec-managerial,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,11th,no,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Prof-school,yes,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,yes,yes,no,India,-1.0
yes,Private,no,Some-college,yes,Divorced,Craft-repair,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,10th,no,Never-married,Other-service,Own-child,Black,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,HS-grad,no,Separated,Craft-repair,Other-relative,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,Bachelors,yes,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,yes,yes,yes,Philippines,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Machine-op-inspct,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,Black,Male,yes,yes,yes,Jamaica,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Doctorate,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Adm-clerical,Not-in-family,Black,Female,yes,yes,no,?,-1.0
yes,Private,yes,Some-college,yes,Married-spouse-absent,Other-service,Unmarried,White,Female,yes,yes,no,Peru,-1.0
no,Self-emp-not-inc,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,5th-6th,no,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Divorced,Sales,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Assoc-acdm,yes,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,1.0
no,State-gov,yes,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Sales,Wife,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Tech-support,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Assoc-voc,yes,Divorced,Prof-specialty,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Divorced,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Divorced,Machine-op-inspct,Unmarried,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Machine-op-inspct,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,?,yes,HS-grad,no,Never-married,?,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Local-gov,no,Masters,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
yes,Private,yes,HS-grad,no,Separated,Adm-clerical,Unmarried,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,12th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,Mexico,-1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,?,no,HS-grad,no,Widowed,?,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,HS-grad,no,Never-married,Farming-fishing,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Adm-clerical,Wife,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Widowed,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,Some-college,yes,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,7th-8th,no,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,yes,yes,yes,Canada,-1.0
no,Private,yes,HS-grad,no,Separated,Craft-repair,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Local-gov,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Assoc-voc,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,Some-college,yes,Never-married,Other-service,Own-child,Black,Female,yes,yes,yes,United-States,-1.0
no,Self-emp-inc,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Never-married,Craft-repair,Not-in-family,Black,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,11th,no,Divorced,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,?,no,HS-grad,no,Never-married,?,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,no,United-States,1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Other-service,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Local-gov,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,yes,Guatemala,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Wife,White,Female,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Wife,White,Female,yes,yes,yes,United-States,1.0
no,?,yes,Some-college,yes,Never-married,?,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,11th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,England,-1.0
no,Private,yes,HS-grad,no,Never-married,Machine-op-inspct,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,State-gov,yes,Some-college,yes,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,yes,yes,no,?,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Tech-support,Own-child,White,Female,yes,yes,yes,United-States,1.0
yes,Private,no,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,?,no,HS-grad,no,Married-civ-spouse,?,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Craft-repair,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,11th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,Mexico,-1.0
yes,Private,yes,Some-college,yes,Divorced,Craft-repair,Unmarried,Black,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,11th,no,Never-married,Other-service,Own-child,Other,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Other-service,Own-child,Black,Male,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,yes,7th-8th,no,Married-civ-spouse,Other-service,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,no,Assoc-voc,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,yes,yes,no,United-States,1.0
no,Private,no,11th,no,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Exec-managerial,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,7th-8th,no,Widowed,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-inc,yes,Bachelors,yes,Never-married,Other-service,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,11th,no,Never-married,Sales,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,11th,no,Married-civ-spouse,Other-service,Husband,Black,Male,yes,yes,no,United-States,-1.0
yes,Private,no,11th,no,Divorced,Handlers-cleaners,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Exec-managerial,Unmarried,Black,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Prof-specialty,Wife,White,Female,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,10th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,yes,yes,yes,Cambodia,-1.0
no,Private,yes,HS-grad,no,Married-spouse-absent,Transport-moving,Own-child,White,Male,yes,yes,yes,Peru,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Assoc-acdm,yes,Married-civ-spouse,Exec-managerial,Husband,Black,Male,yes,yes,yes,India,1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,yes,yes,yes,Cambodia,1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,yes,yes,yes,Philippines,-1.0
no,Private,yes,HS-grad,no,Never-married,Exec-managerial,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Divorced,Exec-managerial,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,State-gov,no,Some-college,yes,Never-married,Transport-moving,Not-in-family,Black,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,?,no,Doctorate,yes,Married-civ-spouse,?,Husband,White,Male,yes,yes,no,United-States,1.0
yes,Private,yes,11th,no,Divorced,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Never-married,Other-service,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,no,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,no,United-States,1.0
no,Local-gov,yes,Bachelors,yes,Never-married,Prof-specialty,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,10th,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,Italy,-1.0
yes,Self-emp-not-inc,yes,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-inc,yes,5th-6th,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,Mexico,1.0
no,Local-gov,yes,HS-grad,no,Never-married,Craft-repair,Other-relative,Black,Female,yes,yes,yes,United-States,-1.0
no,?,yes,11th,no,Never-married,?,Unmarried,Black,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Bachelors,yes,Never-married,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Never-married,Exec-managerial,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,?,yes,HS-grad,no,Widowed,?,Not-in-family,White,Male,yes,yes,no,Poland,-1.0
yes,Local-gov,yes,Bachelors,yes,Divorced,Prof-specialty,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,12th,no,Widowed,Sales,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Divorced,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,State-gov,yes,Bachelors,yes,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Some-college,yes,Never-married,Tech-support,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,10th,no,Married-civ-spouse,Craft-repair,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Divorced,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Never-married,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Adm-clerical,Wife,White,Female,yes,yes,no,United-States,-1.0
yes,Federal-gov,no,Some-college,yes,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Bachelors,yes,Never-married,Handlers-cleaners,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Separated,Other-service,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
